"ArtikelID","Omschrijving","Eenheid","Inhoud","Prijs","Barcode","Leverancier","Categorie","Subcategorie"
"SL778637.1","Ophalum albarino","1fl","75cl","???.65","8,43701E+12","Sligro","d","0"
"SL424149.1","Van de leur amandel petits fours rond","1ds","24st","???.50","8,71014E+12","Sligro","d","0"
"SL70380.1","Van de leur amandel petits fours ovaal","1ds","24st","???.74","8,71014E+12","Sligro","d","0"
"SL884064.1","Gildester vieux 35%","1fl","70cl","???.95","8,71019E+12","Sligro","d","0"
"SL439076.1","Donkers luxe fruit","1ds","4kg","13.4","8,71022E+12","Sligro","d","0"
"SL107373.1","Hoy borrelcervelaat","1pk","400gr","???.18","8,71031E+12","Sligro","d","0"
"SL941727.1","Hoy borrelsalami","1pk","400gr","???.18","8,71031E+12","Sligro","d","0"
"SL609998.1","Van oordt poedersuiker 500x10g","1ds","500st","20.14","8,71035E+12","Sligro","d","0"
"SL505725.1","Karvan cevitam lim.siroop sinaasappel","6fl","75cl","???.84","8,7104E+12","Sligro","d","0"
"SL391760.1","Karvan cevitam lim.siroop framboos","6fl","75cl","???.68","8,7104E+12","Sligro","d","0"
"SL821914.1","Karvan cevitam lim.siroop grenadine","6fl","75cl","???.68","8,7104E+12","Sligro","d","0"
"SL162755.1","Karvan cevitam lim.siroop aardbei","6fl","75cl","???.84","8,7104E+12","Sligro","d","0"
"SL797856.1","Karvan cevitam lim.siroop cassis","6fl","75cl","???.68","8,7104E+12","Sligro","d","0"
"SL565157.1","Duyvis pinda’s gezouten","20zk","60gr","0.53","8,7104E+12","Sligro","d","0"
"SL65115.1","Duyvis borrelnootjes provencale","20zk","45gr","0.6","8,7104E+12","Sligro","d","0"
"SL464377.1","Duyvis tijgernootjes bacon-kaas","20zk","40gr","0.6","8,7104E+12","Sligro","d","0"
"SL421772.1","Duyvis borrelnootjes cocktail","8zk","300gr","???.71","8,7104E+12","Sligro","d","0"
"SL346765.1","Gouden aar schuimtoefjes","1zk","200gr","???.19","8,7104E+12","Sligro","d","0"
"SL658829.1","Partouse wener-appeltaart, 12 punten","1st","12pt","???.17","8,7104E+12","Sligro","d","0"
"SL264081.1","Alex meijer koekjesmix popul.apart verp.","1ds","980gr","???.13","8,7104E+12","Sligro","d","0"
"SL469636.1","Alex meijer koekjesmix class.apart verp.","1ds","940gr","???.89","8,7104E+12","Sligro","d","0"
"SL966324.1","Lekkernijen cheese sticks","1ds","40st","???.57","8,7104E+12","Sligro","d","0"
"SL395256.1","Prominent sinaasappelsap","12pk","1lt","01.???","8,7104E+12","Sligro","d","0"
"SL279073.1","Prominent appelsap","12pk","1lt","1","8,7104E+12","Sligro","d","0"
"SL409568.1","Alex meijer cantuccini cioccolato","1zk","750gr","???.56","8,7104E+12","Sligro","d","0"
"SL594546.1","Prominent limonadesiroop aardbei","6fl","75cl","???.81","8,7104E+12","Sligro","d","0"
"SL210647.1","Prominent limonadesiroop framboos","6fl","75cl","???.96","8,7104E+12","Sligro","d","0"
"SL519716.1","Alex meijer espressobonen santos","1zk","1kg","???.74","8,7104E+12","Sligro","d","0"
"SL241630.1","Bonbiance luxe handwerkbonbons brugge","1ds","1kg","15.68","8,7104E+12","Sligro","d","0"
"SL228030.1","Bonbiance luxe handwerkbonbons brugge","1ds","250gr","???.54","8,7104E+12","Sligro","d","0"
"SL97620.1","Lekkernijen mega mini snack mix, 96 st","1ds","96st","???.30","8,7104E+12","Sligro","d","0"
"SL888102.1","Lekkernijen rundvl.bitterbal 20% 60x20g","1ds","60st","???.84","8,7104E+12","Sligro","d","0"
"SL178387.1","Prominent limonadesiroop multivrucht,can","1cn","5lt","???.45","8,7104E+12","Sligro","d","0"
"SL144383.1","Alex meijer espressobonen decaffinato","1zk","1kg","???.74","8,7104E+12","Sligro","d","0"
"SL154176.1","Alex meijer koffie roodmerk standaard","1bl","02.???kg","22.23","8,7104E+12","Sligro","d","0"
"SL491298.1","Alex meijer koffie roodmerk standaard","1pk","01.???kg","???.59","8,7104E+12","Sligro","d","0"
"SL363974.1","Bonbiance patisserie bonbons luik zilver","1ds","830gr","14.49","8,7104E+12","Sligro","d","0"
"SL548032.1","Gouden banier edelcervelaat","1pk","500gr","???.91","8,7104E+12","Sligro","d","0"
"SL726892.1","Gouden banier edelsalami","1pk","500gr","???.91","8,7104E+12","Sligro","d","0"
"SL169888.1","Gouden banier edelmetworst","1pk","500gr","???.47","8,7104E+12","Sligro","d","0"
"SL313110.1","Bonbiance ganache truffel am/rum/champ","1ds","900gr","15.68","8,7104E+12","Sligro","d","0"
"SL765333.1","Lekkernijen chicks assorti","1ds","40st","???.50","8,7104E+12","Sligro","d","0"
"SL99745.1","Bonbiance patisserie bonbons gent zilver","1ds","900gr","???.45","8,7104E+12","Sligro","d","0"
"SL99850.1","Alex meijer koekjesmix choc.,apart verp.","1ds","01.???kg","???.55","8,7104E+12","Sligro","d","0"
"SL997744.1","Lekkernijen mini saucijzenbroodje, 30 st","1ds","30st","???.61","8,7104E+12","Sligro","d","0"
"SL965488.1","Lekkernijen kipnuggets, 50 st","1ds","50st","???.75","8,7104E+12","Sligro","d","0"
"SL122336.1","Bonbiance napolitains melk, 5g","1sl","125st","???.60","8,7104E+12","Sligro","d","0"
"SL49169.1","Bonbiance napolitains extra puur ,5g","1sl","125st","???.89","8,7104E+12","Sligro","d","0"
"SL93451.1","Lekkernijen garnaal dim sum assorti box","1ds","40st","???.32","8,7104E+12","Sligro","d","0"
"SL693104.1","Prominent limonadesiroop aardbei, can","1cn","5lt","???.79","8,7104E+12","Sligro","d","0"
"SL134736.1","Maison ndv scones rozijnen","1ds","11st","???.18","8,7104E+12","Sligro","d","0"
"SL134794.1","Maison niels de veye scones naturel","1ds","11st","???.18","8,7104E+12","Sligro","d","0"
"SL275508.1","Scones mini rozijn","1ds","48st","22.47","8,7104E+12","Sligro","d","0"
"SL192920.1","Maison ndv tarte tatin appel/caramel","1ds","4st","???.60","8,7104E+12","Sligro","d","0"
"SL61996.1","Maison ndv amandel friandises","1ds","15st","???.66","8,7104E+12","Sligro","d","0"
"SL262377.1","Mndv macarons assorti","1ds","20st","???.68","8,7104E+12","Sligro","d","0"
"SL685274.1","Zoomers petit fours assorti ca 60st","1ds","60st","28.5","8,7104E+12","Sligro","d","0"
"SL232610.1","Maison niels de veye lecithine","1zk","250gr","???.65","8,7104E+12","Sligro","d","0"
"SL232636.1","Mais.niels veye sweetnes choco p.fours","1ds","8st","???.73","8,7104E+12","Sligro","d","0"
"SL701800.1","Maison niels de veye agar","1zk","250gr","???.60","8,7104E+12","Sligro","d","0"
"SL923795.1","Maison niels de veye moelleux chocolat","1ds","4st","???.79","8,7104E+12","Sligro","d","0"
"SL923787.1","Maison niels de veye lactaat","1zk","250gr","???.65","8,7104E+12","Sligro","d","0"
"SL844289.1","Maison ndv chocolade brownie","1ds","5st","???.65","8,7104E+12","Sligro","d","0"
"SL5461.1","Lekkernijen mini souffle assorti","1ds","48st","09.???","8,7104E+12","Sligro","d","0"
"SL130795.1","Gouden aar kletskoppen","6pk","175gr","0.95","8,7104E+12","Sligro","d","0"
"SL832062.1","Alex meijer koffieroom 200 cups","1ds","200cp","???.60","8,7104E+12","Sligro","d","0"
"SL164139.1","Partouse petit four classique high tea","1ds","25st","15.65","8,7104E+12","Sligro","d","0"
"SL393877.1","Alex meijer suikersticks 600x5g","1ds","600st","???.13","8,7104E+12","Sligro","d","0"
"SL683714.1","Alex meijer suikerzakjes 500x5g","1ds","500st","05.???","8,7104E+12","Sligro","d","0"
"SL801618.1","Alex meijer canderelsticks 600x0,5g","1ds","600st","???.64","8,7104E+12","Sligro","d","0"
"SL39106.1","Partouse petit four classique 25 stuks","1st","25st","22.???","8,7104E+12","Sligro","d","0"
"SL590296.1","Bonbiance amandel nougat","1sl","700gr","???.60","8,7104E+12","Sligro","d","0"
"SL943850.1","Partouse rb appelkruimeltaart","1ds","01.???kg","07.???","8,7104E+12","Sligro","d","0"
"SL669744.1","Maison niels de veye gembersiroop","1fl","1lt","???.70","8,7104E+12","Sligro","d","0"
"SL976159.1","Partouse kersenvlaai gesneden 10pnt","1ds","10pt","???.94","8,7104E+12","Sligro","d","0"
"SL253218.1","Partouse appelvlaai gesneden 10pnt","1ds","10pt","???.13","8,7104E+12","Sligro","d","0"
"SL795134.1","Partouse abrikozenvlaai gesneden 10pnt","1ds","10pt","???.13","8,7104E+12","Sligro","d","0"
"SL180347.1","Prominent limonadesiroop reine claude","1cn","5lt","???.45","8,7104E+12","Sligro","d","0"
"SL518702.1","Mndv scones mini 12 naturel en 12 rozijn","1ds","24st","???.16","8,7104E+12","Sligro","d","0"
"SL159003.1","Prominent limonadesiroop grenadine, can","1cn","5lt","???.45","8,7104E+12","Sligro","d","0"
"SL550576.1","Alex meijer theezakjes aardbei ft 10x2g","6pk","10st","0.55","8,7104E+12","Sligro","d","0"
"SL528147.1","Alex meijer theezakjes bosvrucht.ft10x2g","6pk","10st","0.54","8,7104E+12","Sligro","d","0"
"SL730524.1","Alex meijer theezakjes citroen ft 10x2g","6pk","10st","0.54","8,7104E+12","Sligro","d","0"
"SL409013.1","Alex meijer theezakjes earl grey ft10x2g","6pk","10st","0.54","8,7104E+12","Sligro","d","0"
"SL792958.1","Alex meijer theezakje+env.engelse mel.ft","1pk","100st","???.56","8,7104E+12","Sligro","d","0"
"SL572612.1","Alex meijer theezakjes engel.mel.ft10x2g","6pk","10st","0.53","8,7104E+12","Sligro","d","0"
"SL572581.1","Alex meijer theezakjes gr.thee ft 10x2g","6pk","10st","0.55","8,7104E+12","Sligro","d","0"
"SL572565.1","Alex meijer theezakjes munt ft 10x1,5g","6pk","10st","0.53","8,7104E+12","Sligro","d","0"
"SL572654.1","Alex meijer theezakjes rooibos ft10x1,5g","6pk","10st","0.55","8,7104E+12","Sligro","d","0"
"SL245977.1","Alex meijer koffiepads regular 100x7g","1zk","100st","???.74","8,7104E+12","Sligro","d","0"
"SL167190.1","Maison niels de veye vanillestokje >18cm","1pk","150gr","41.71","8,7104E+12","Sligro","d","0"
"SL245587.1","Maison niels de veye vanillestokje >17cm","1pk","","17.81","8,7104E+12","Sligro","d","0"
"SL272042.1","Prominent limonadesiroop cassis, can","1cn","5lt","???.45","8,7104E+12","Sligro","d","0"
"SL299675.1","Prominent limonadesiroop framboos, can","1cn","5lt","???.45","8,7104E+12","Sligro","d","0"
"SL224298.1","Prominent limonadesiroop sinas, can","1cn","5lt","???.98","8,7104E+12","Sligro","d","0"
"SL275922.1","Bonbiance schilfertruffels assorti","1ds","200gr","???.57","8,7104E+12","Sligro","d","0"
"SL190554.1","Bonbiance mokkaboontjes puur","1sl","01.???kg","10.???","8,7104E+12","Sligro","d","0"
"SL123816.1","Partouse slagroomsoesjes, 40 stuks","1ds","40st","05.???","8,7104E+12","Sligro","d","0"
"SL693303.1","Partouse slagroomsoesjes maxi 16st","1st","16st","???.61","8,7104E+12","Sligro","d","0"
"SL433245.1","Bonbiance cacaotruffels","1ds","175gr","???.14","8,7104E+12","Sligro","d","0"
"SL25212.1","Bonbiance belgische pralines","1ds","250gr","???.19","8,7104E+12","Sligro","d","0"
"SL600766.1","Bonbiance hazelnootbonbons","1sl","1kg","???.55","8,7104E+12","Sligro","d","0"
"SL821249.1","Alex meijer zoetjes","5bl","100st","01.???","8,7104E+12","Sligro","d","0"
"SL223035.1","Partouse kruimelvlaai gesneden 10pnt","1ds","10pt","???.32","8,7104E+12","Sligro","d","0"
"SL554119.1","Bonbiance zeevruchten","1ds","250gr","02.???","8,7104E+12","Sligro","d","0"
"SL181403.1","Maison niels de veye gele roompoeder","1em","1kg","???.94","8,7104E+12","Sligro","d","0"
"SL533105.1","Maison niels de veye glucosestroop","1em","1kg","???.56","8,7104E+12","Sligro","d","0"
"SL673549.1","Maison niels de veye spinsuiker","1em","1kg","???.16","8,7104E+12","Sligro","d","0"
"SL360337.1","Bonbiance cacaotruffels","1ds","250gr","???.19","8,7104E+12","Sligro","d","0"
"SL977126.1","Alex meijer thee ft green lemon 20 zak","4pk","20st","0.8","8,7104E+12","Sligro","d","0"
"SL358974.1","Bonbiance 4-colori","1ds","750gr","14.2","8,7104E+12","Sligro","d","0"
"SL482639.1","Alex meijer koffie roodmerk fresh brew","1zk","1kg","???.74","8,7104E+12","Sligro","d","0"
"SL199613.1","Prominent limonadesiroop aardbei light","6fl","75cl","???.69","8,7104E+12","Sligro","d","0"
"SL328283.1","Lekkernijen mini kroket assorti 48x20g","1ds","48st","???.50","8,7104E+12","Sligro","d","0"
"SL866532.1","Alex meijer koekjesmix super.apart verp.","1ds","890gr","???.55","8,7104E+12","Sligro","d","0"
"SL833589.1","Gouden aar cake scharrelei gesneden","1st","900gr","???.28","8,7104E+12","Sligro","d","0"
"SL784675.1","Gouden aar cake scharrelei roomboter","1st","900gr","???.66","8,7104E+12","Sligro","d","0"
"SL784714.1","Gouden aar cake scharrelei chocolade","1st","900gr","03.???","8,7104E+12","Sligro","d","0"
"SL131974.1","Alex meijer koekjesmix medley, apart vp","1ds","150st","???.50","8,7104E+12","Sligro","d","0"
"SL357897.1","Alex meijer rietsuiker bio fairtr 600 st","1ds","600st","???.50","8,7104E+12","Sligro","d","0"
"SL224934.1","Partouse high tea chocolate","1ds","","???.45","8,7104E+12","Sligro","d","0"
"SL569868.1","Wijnkist 2-vaks onbedrukt/schuif","1fl","75cl","???.33","8,7104E+12","Sligro","d","0"
"SL394077.1","Bonbiance bonbons assorti","1sl","1kg","???.50","8,7104E+12","Sligro","d","0"
"SL203522.1","Halve trommelen duo vlaai tropical/framb","1st","","???.65","8,7104E+12","Sligro","d","0"
"SL377583.1","Maison niels de veye choco druppels puur","1em","900gr","???.60","8,7104E+12","Sligro","d","0"
"SL758140.1","Prominent sinaasappelsap","6pk","1lt","???.32","8,7104E+12","Sligro","d","0"
"SL184786.1","Partouse eclairs mini chocolade","1ds","600gr","???.27","8,7104E+12","Sligro","d","0"
"SL126165.1","Partouse slagroomsoesjes mini","1ds","550gr","???.32","8,7104E+12","Sligro","d","0"
"SL610494.1","Partouse eclairs mini banaan","1ds","600gr","???.27","8,7104E+12","Sligro","d","0"
"SL241826.1","Alex meijer koekjesmix biscottini","1ds","120st","???.40","8,7104E+12","Sligro","d","0"
"SL835455.1","Lekkernijen hot bites","1ds","40st","10.???","8,7104E+12","Sligro","d","0"
"SL125541.1","Daendels gerookte amandelen","1zk","1kg","14.54","8,7104E+12","Sligro","d","0"
"SL620119.1","Daendels gerookte amandelen","1pk","225gr","???.51","8,7104E+12","Sligro","d","0"
"SL130402.1","Daendels pittige barmix","1em","5kg","19.66","8,7104E+12","Sligro","d","0"
"SL807457.1","Daendels pittige barmix","1em","02.???kg","14.2","8,7104E+12","Sligro","d","0"
"SL807481.1","Daendels borrelmix","1em","5kg","23.99","8,7104E+12","Sligro","d","0"
"SL662506.1","Daendels borrelmix","1em","02.???kg","???.57","8,7104E+12","Sligro","d","0"
"SL351838.1","Daendels gezouten cashewnoten","1cp","225gr","???.76","8,7104E+12","Sligro","d","0"
"SL912346.1","Daendels gezouten cashewnoten","1zk","400gr","06.???","8,7104E+12","Sligro","d","0"
"SL923240.1","Daendels ongezouten cashewnoten","1cp","225gr","???.47","8,7104E+12","Sligro","d","0"
"SL228501.1","Daendels ongezouten cashewnoten","1zk","900gr","???.59","8,7104E+12","Sligro","d","0"
"SL912273.1","Daendels gemengde cocktailnoten","1zk","1kg","???.65","8,7104E+12","Sligro","d","0"
"SL281635.1","Daendels hotmix","1em","5kg","19.67","8,7104E+12","Sligro","d","0"
"SL428509.1","Daendels hotmix","1em","02.???kg","14.2","8,7104E+12","Sligro","d","0"
"SL228438.1","Daendels japanse mix","1zk","800gr","???.41","8,7104E+12","Sligro","d","0"
"SL570322.1","Daendels macadamia’s","1zk","500gr","16.???","8,7104E+12","Sligro","d","0"
"SL84774.1","Daendels gezouten notenmelange","1cp","225gr","???.80","8,7104E+12","Sligro","d","0"
"SL509619.1","Daendels gezouten luxe notenmelange","1zk","850gr","16.43","8,7104E+12","Sligro","d","0"
"SL509627.1","Daendels ongezouten notenmelange naturel","1zk","850gr","17.???","8,7104E+12","Sligro","d","0"
"SL62141.1","Daendels notenmelange ongezouten","1cp","225gr","???.37","8,7104E+12","Sligro","d","0"
"SL413839.1","Daendels notenmelange superieur","1em","02.???kg","47.45","8,7104E+12","Sligro","d","0"
"SL904911.1","Daendels paranoten","1zk","500gr","???.50","8,7104E+12","Sligro","d","0"
"SL25830.1","Daendels gepelde pecannoten vs","1zk","650gr","18.78","8,7104E+12","Sligro","d","0"
"SL741559.1","Daendels pikantjes","1zk","500gr","???.94","8,7104E+12","Sligro","d","0"
"SL609786.1","Daendels gezouten pinda’s","1zk","1kg","04.???","8,7104E+12","Sligro","d","0"
"SL281135.1","Daendels gezouten pinda’s","1em","3kg","???.30","8,7104E+12","Sligro","d","0"
"SL295846.1","Daendels gezouten pinda’s kingsize","1cp","250gr","???.43","8,7104E+12","Sligro","d","0"
"SL645622.1","Daendels ongezouten pinda’s","1zk","1kg","???.28","8,7104E+12","Sligro","d","0"
"SL297466.1","Daendels groene pistache","1zk","500gr","26.13","8,7104E+12","Sligro","d","0"
"SL543969.1","Daendels geroosterde pittenmix","1zk","850gr","21.38","8,7104E+12","Sligro","d","0"
"SL426002.1","Daendels pittige barmix","1em","525gr","???.56","8,7104E+12","Sligro","d","0"
"SL557206.1","Daendels wasabibollen","1zk","500gr","???.70","8,7104E+12","Sligro","d","0"
"SL62683.1","Appelflap","1st","","???.80","8,7104E+12","Sligro","d","0"
"SL97667.1","Maison niels de veye amandel friandise","1ds","25st","13.15","8,7104E+12","Sligro","d","0"
"SL97675.1","Maison niels de veye muffins kaneel/app.","1ds","9st","???.18","8,7104E+12","Sligro","d","0"
"SL97633.1","Maison ndv muffins chocolade macadamia","1ds","9st","???.18","8,7104E+12","Sligro","d","0"
"SL97557.1","Maison niels de veye petit fours ass.","1ds","16st","14.55","8,7104E+12","Sligro","d","0"
"SL875722.1","Maison niels de veye cafe complet bavar.","1ds","16st","20.43","8,7104E+12","Sligro","d","0"
"SL861113.1","Maison niels de veye fruitcake","1ds","16st","???.40","8,7104E+12","Sligro","d","0"
"SL749913.1","Maison niels de veye petit fours bavar.","1ds","30st","20.4","8,7104E+12","Sligro","d","0"
"SL485069.1","Alex meijer cacao instant vd automaat","1zk","1kg","???.51","8,7104E+12","Sligro","d","0"
"SL87515.1","Verkade digestive","6rl","400gr","???.58","8,71041E+12","Sligro","d","0"
"SL464571.1","Duyvis pinda’s gezouten","1zk","1kg","???.65","8,71041E+12","Sligro","d","0"
"SL531182.1","Bols corenwijn 38%","1fl","70cl","17.2","8,71042E+12","Sligro","d","0"
"SL531629.1","Lagosta espr.bonen dark roast1kg","1zk","1kg","???.36","8,71044E+12","Sligro","d","0"
"SL698023.1","Van gilse kristalsuiker","10pk","1kg","0.81","8,71044E+12","Sligro","d","0"
"SL192941.1","Van gilse basterdsuiker wit","12zk","600gr","0.86","8,71044E+12","Sligro","d","0"
"SL792063.1","Van gilse basterdsuiker licht","12zk","600gr","0.87","8,71044E+12","Sligro","d","0"
"SL531831.1","Van gilse basterdsuiker donker","12zk","600gr","0.86","8,71044E+12","Sligro","d","0"
"SL416104.1","Van gilse poedersuiker","15bs","125gr","0.37","8,71044E+12","Sligro","d","0"
"SL419181.1","Van gilse geleisuiker","10pk","1kg","???.68","8,71044E+12","Sligro","d","0"
"SL429490.1","Van gilse poedersuiker","15bs","250gr","0.75","8,71044E+12","Sligro","d","0"
"SL260032.1","Van gilse suikerklontjes midi","8ds","750gr","0.77","8,71044E+12","Sligro","d","0"
"SL645452.1","Wester rietsuikerklontjes","16ds","500gr","01.???","8,71044E+12","Sligro","d","0"
"SL508626.1","Van gilse suikerklontjes 1kg","8ds","1kg","???.23","8,71044E+12","Sligro","d","0"
"SL46747.1","Wester rietsuiker","8ds","750gr","0.91","8,71044E+12","Sligro","d","0"
"SL878217.1","Suiker unie kristalsuiker","1zk","25kg","22.75","8,71044E+12","Sligro","d","0"
"SL4367.1","Van gilse kristalsuiker","1zk","10kg","???.21","8,71044E+12","Sligro","d","0"
"SL8686.1","Van gilse kandij wit fijn","1em","02.???kg","???.27","8,71044E+12","Sligro","d","0"
"SL8772.1","Van gilse kandij bruin fijn","1em","02.???kg","???.56","8,71044E+12","Sligro","d","0"
"SL2431.1","Markant sinaasappelsap","8pk","01.???lt","???.48","8,71046E+12","Sligro","d","0"
"SL7626.1","Markant lange vingers","16pk","175gr","0.71","8,71046E+12","Sligro","d","0"
"SL492778.1","Dr.oetker mini rolly’s schwarzw.kirsch","1ds","540gr","13.???","8,71047E+12","Sligro","d","0"
"SL74957.1","Dr.oetker bladgelatine","25zk","20gr","0.82","8,71047E+12","Sligro","d","0"
"SL131940.1","Dr.oetker gelatinepoeder helder","1zk","1kg","15.87","8,71047E+12","Sligro","d","0"
"SL74923.1","Beuk rb appeltaart, 12 punten","1ds","12pt","09.???","8,71047E+12","Sligro","d","0"
"SL862559.1","Beuk appelkruimeltaartpunt","1ds","12pt","08.???","8,71047E+12","Sligro","d","0"
"SL882143.1","Lonka nougat pinda’s/vruchten per st.","1ds","214st","15.3","8,71049E+12","Sligro","d","0"
"SL69648.1","Lonka soft nougat karamel per st.verp.","1ds","214st","15.???","8,71049E+12","Sligro","d","0"
