Sligro;ivp;vp;maat;eh;Sligro artikelomschrijving;prijs;Categorie;Subcategorie;barcode;Leverancier
278535.1;1;kg;;;Zalmfilet zonder vel zonder bruin geport;30.35;f;Vis vers;8710401804566;Sligro
123890.1;1;kg;;;Harder heel diklip;9.98;f;Vis vers;8710401804740;Sligro
314881.1;1;kg;;;Kabeljauwfilet met vel;11.35;f;Vis vers;8710401804917;Sligro
314970.1;1;kg;;;Kabeljauwfilet met vel geportioneerd;17.81;f;Vis vers;8710401804924;Sligro
712157.1;1;kg;;;Alfonsino vis heel rungis;11.35;f;Vis vers;8710401805037;Sligro
712131.1;1;pk;500;gr;Langoustines 16/20;27.65;f;Schaal- en schelpdieren;8710401805235;Sligro
712149.1;1;kg;;;Roodbaarsfilet met vel geportioneerd;17.05;f;Vis vers;8710401805518;Sligro
712128.1;1;kg;;;Scholfilet zonder vel geportioneerd;16.86;f;Vis vers;8710401805594;Sligro
613141.1;1;kg;;;Tong klein(slip) zonder vel;14.20;f;Vis vers;8710401805808;Sligro
474788.1;1;kg;;;Tongschar heel;12.83;f;Vis vers;8710401805938;Sligro
807363.1;1;kg;;;Tonijnfilet sushi kwaliteit;30.88;f;Vis vers;8710401805976;Sligro
81218.1;1;kg;;;Kabeljauwloins skrei met vel;14.96;f;Vis vers;8710401806157;Sligro
970030.1;1;kg;;;Zalmfilet noors geschubd met vel;21.09;f;Vis vers;8710401806218;Sligro
950496.1;1;kg;;;Zalmfilet noors geschubd geportioneerd;21.38;f;Vis vers;8710401806232;Sligro
415755.1;1;kg;;;Zwaardvisfilet zonder vel portioneerd;23.28;f;Vis vers;8710401806515;Sligro
415763.1;1;kg;;;Visspies victoriabaars/zalm;15.12;f;Vis vers;8710401806874;Sligro
128308.1;1;kg;;;Zalm heel 2-3kg gerookt buffet;10.93;f;Vis vers;8710401807253;Sligro
185004.1;1;pk;24;st;Oester fin clair nr4 24st;11.92;f;Schaal- en schelpdieren;8710401807291;Sligro
947011.1;1;pk;24;st;Oester lab.rouge nr3 24st;20.66;f;Schaal- en schelpdieren;8710401807321;Sligro
488059.1;1;kg;;;Kabeljauwrug zonder vel geport.;23.70;f;Vis vers;8710401807468;Sligro
782843.1;1;kg;;;Snoekbaars heel 2kg+;18.00;f;Vis vers;8710401807758;Sligro
676466.1;1;kg;;;Kabeljauwrug zonder vel;21.80;f;Vis vers;8710401807949;Sligro
101767.1;1;pk;1;kg;Coquille vlees msc;29.26;f;Schaal- en schelpdieren;8710401808144;Sligro
268140.1;1;st;1;kg;Grana padano;11.45;f;Kaas buitenland uitsnij;8710401808304;Sligro
26124.1;1;st;4.62;kg;Grottenkaas 48+;15.72;f;Kaas buitenland uitsnij;8710401808434;Sligro
296986.1;1;st;0.14;kg;Vvp rochebaron;18.67;f;Kaas buitenland uitsnij;8710401808625;Sligro
986662.1;1;st;2;kg;Blue stilton ring;19.57;f;Kaas buitenland uitsnij;8710401809059;Sligro
497223.1;1;st;;;Landana blauwschimmel geit;17.29;f;Kaas holland uitsnij;8710401809196;Sligro
497197.1;1;st;1.38;kg;Roquefort coccinelle au lait cru;13.25;f;Kaas buitenland uitsnij;8710401809332;Sligro
847800.1;1;st;1.4;kg;Roquefort noir au lait cru;19.14;f;Kaas buitenland uitsnij;8710401809349;Sligro
146657.1;1;st;150;gr;Castelllo blue;13.87;f;Kaas buitenland uitsnij;8710401809530;Sligro
954607.1;1;st;3;kg;Passendale caractere;14.20;f;Kaas buitenland uitsnij;8710401809851;Sligro
497176.1;1;st;3;kg;Brie de meaux aop au lait cru;10.50;f;Kaas buitenland uitsnij;8710401809905;Sligro
643395.1;1;st;1.5;kg;Gorgonzola dolce;11.92;f;Kaas buitenland uitsnij;8710401809943;Sligro
848013.1;1;st;2.28;kg;Taleggio vero;11.83;f;Kaas buitenland uitsnij;8710401809998;Sligro
146649.1;1;st;;;Boer’n trots kaas met pompoenpitjes;14.20;f;Kaas holland uitsnij;8710401810345;Sligro
142946.1;1;st;;;Boer’n trots kaas klaver;14.20;f;Kaas holland uitsnij;8710401810369;Sligro
142739.1;1;st;;;Boer’n trots kaas geitenkaas tijm;16.10;f;Kaas holland uitsnij;8710401810758;Sligro
666937.1;1;st;;;Landana blauwschimmel koe;16.15;f;Kaas holland uitsnij;8710401811137;Sligro
483038.1;1;st;500;gr;Grana padano;14.20;f;Kaas buitenland uitsnij;8710401811366;Sligro
120944.1;1;st;;;Rotterdamse oude 48+;10.36;f;Kaas holland uitsnij;8710401811380;Sligro
120931.1;1;st;;;Trommelen donker boerenvolkoren gesneden;1.60;f;Brood vers;8710401812660;Sligro
816333.1;1;st;;;Trommelen boerenbruin gesneden;1.45;f;Brood vers;8710401812912;Sligro
910417.1;1;st;;;Trommelen meergranen casino gesneden;1.70;f;Brood vers;8710401813124;Sligro
910548.1;1;st;;;Trommelen boerenvolk fijn gesneden heel;1.45;f;Brood vers;8710401813797;Sligro
910394.1;1;st;;;Lamber boulangeri  spelt onverpakt;2.00;f;Brood vers;8710401814183;Sligro
62683.1;1;st;;;Appelflap;2.80;d;Banket vers;8710401817436;Sligro
97413.1;1;ds;20;st;Kern rundvleesgehaktbal k&kl 20st;14.11;f;Horeca diepvries;8710401817795;Sligro
62667.1;1;pk;;;Take dis plastic lepel exclusive wit;2.14;o;Verpakkingsmat./dispos. grootv;8710401863440;Sligro
62625.1;1;pk;;;Take dis plastic mes exclusive;2.14;o;Verpakkingsmat./dispos. grootv;8710401863464;Sligro
62633.1;1;em;5;kg;Club salade rundvleessalade culinair;15.01;f;Salades;8710401875726;Sligro
97667.1;1;ds;25;st;Maison niels de veye amandel friandise;13.15;d;Gebak en patisserie diepvries;8710401890057;Sligro
97675.1;1;ds;9;st;Maison niels de veye muffins kaneel/app.;6.18;d;Gebak en patisserie diepvries;8710401890590;Sligro
97633.1;1;ds;9;st;Maison ndv muffins chocolade macadamia;6.18;d;Gebak en patisserie diepvries;8710401890606;Sligro
97557.1;1;ds;16;st;Maison niels de veye petit fours ass.;14.55;d;Gebak en patisserie diepvries;8710401891832;Sligro
875722.1;1;ds;16;st;Maison niels de veye cafe complet bavar.;20.43;d;Gebak en patisserie diepvries;8710401891887;Sligro
861113.1;1;ds;16;st;Maison niels de veye fruitcake;10.40;d;Gebak en patisserie diepvries;8710401892037;Sligro
749913.1;1;ds;30;st;Maison niels de veye petit fours bavar.;20.40;d;Gebak en patisserie diepvries;8710401892105;Sligro
285919.1;1;bl;3;lt;Grand gerard maiskorrels;3.04;f;Groenteconserven, peulvruchten;8710401914999;Sligro
286046.1;1;ds;168;st;Sanissimo radar toren;3.47;f;Ijsbenodigdheden;8710401925766;Sligro
285943.1;1;ds;40;st;Kern kaassouffle, 40 st;8.36;f;Horeca diepvries;8710401935864;Sligro
645876.1;1;ds;10;st;Horizon schnitzels gepaneerd 10st;16.40;f;Vlees diepvries;8710401941124;Sligro
695685.1;1;ds;10;st;Horizon schnitzels gepaneerd;17.33;f;Vlees diepvries;8710401941155;Sligro
285927.1;1;bl;3;lt;Grand gerard appelcompote+stukjes appel;4.51;f;Groenteconserven, peulvruchten;8710401955299;Sligro
485069.1;1;zk;1;kg;Alex meijer cacao instant vd automaat;4.51;d;Koffie, cacao & oploskoffie;8710401974399;Sligro
424204.1;6;bl;10;sch;Grand gerard ananas op siroop  10 schijf;1.16;f;Vruchtenconserven;8710401983391;Sligro
436727.1;1;bl;2.65;kg;Grand gerard perziken schijf op siroop;3.71;f;Vruchtenconserven;8710401988808;Sligro
407943.1;1;em;40;st;Emmer maatjes haring vuil 38/40st;22.56;f;Vis vers;8710407002423;Sligro
366197.1;1;zk;17;st;Fishmasters scholfilet graatl.gepan.17st;28.98;f;Vis diepvries;8710407042832;Sligro
87515.1;6;rl;400;gr;Verkade digestive;1.58;d;Koek & banket retail;8710412003521;Sligro
679663.1;24;pk;43;gr;Verkade sultana appel;0.39;f;Tussendoortjes;8710412971394;Sligro
210707.1;6;pk;43;gr;Verkade sultana appel;1.97;f;Tussendoortjes;8710412972131;Sligro
211041.1;20;pk;;;Verkade sultana goodmorning golden syrup;0.55;f;Tussendoortjes;8710412974470;Sligro
456992.1;1;bl;50;st;Limco frankfurter knakworst       50x40g;17.05;f;Vleesconserven;8710413416603;Sligro
464571.1;1;zk;1;kg;Duyvis pinda’s gezouten;5.65;d;Noten;8710414047158;Sligro
531182.1;1;fl;70;cl;Bols corenwijn 38%;17.20;d;Gedistilleerd;8710415904313;Sligro
531629.1;1;zk;1;kg;Lagosta espr.bonen dark roast1kg;7.36;d;Koffie, cacao & oploskoffie;8710435134196;Sligro
698023.1;10;pk;1;kg;Van gilse kristalsuiker;0.81;d;Suiker & zoetstoffen;8710437000031;Sligro
64538.1;6;fl;500;gr;Van gilse schenkstroop;1.09;f;Boterhamartikelen;8710437000239;Sligro
192941.1;12;zk;600;gr;Van gilse basterdsuiker wit;0.86;d;Suiker & zoetstoffen;8710437003209;Sligro
792063.1;12;zk;600;gr;Van gilse basterdsuiker licht;0.87;d;Suiker & zoetstoffen;8710437003216;Sligro
531831.1;12;zk;600;gr;Van gilse basterdsuiker donker;0.86;d;Suiker & zoetstoffen;8710437003223;Sligro
416104.1;15;bs;125;gr;Van gilse poedersuiker;0.37;d;Suiker & zoetstoffen;8710437003230;Sligro
419181.1;10;pk;1;kg;Van gilse geleisuiker;1.68;d;Suiker & zoetstoffen;8710437004107;Sligro
429490.1;15;bs;250;gr;Van gilse poedersuiker;0.75;d;Suiker & zoetstoffen;8710437004626;Sligro
260032.1;8;ds;750;gr;Van gilse suikerklontjes midi;0.77;d;Suiker & zoetstoffen;8710437005821;Sligro
645452.1;16;ds;500;gr;Wester rietsuikerklontjes;1.06;d;Suiker & zoetstoffen;8710437007184;Sligro
508626.1;8;ds;1;kg;Van gilse suikerklontjes 1kg;1.23;d;Suiker & zoetstoffen;8710437007283;Sligro
46747.1;8;ds;750;gr;Wester rietsuiker;0.91;d;Suiker & zoetstoffen;8710437009621;Sligro
878217.1;1;zk;25;kg;Suiker unie kristalsuiker;22.75;d;Suiker & zoetstoffen;8710437011143;Sligro
4367.1;1;zk;10;kg;Van gilse kristalsuiker;10.21;d;Suiker & zoetstoffen;8710437011174;Sligro
8686.1;1;em;2.5;kg;Van gilse kandij wit fijn;6.27;d;Suiker & zoetstoffen;8710437027915;Sligro
8772.1;1;em;2.5;kg;Van gilse kandij bruin fijn;6.56;d;Suiker & zoetstoffen;8710437028912;Sligro
1345.1;1;ds;150;st;Van gilse suikerstroop            sachet;11.97;f;Boterhamartikelen;8710437071796;Sligro
5413.1;1;zk;2.5;kg;Mccain pommes frites 3/8 (9mm);3.28;f;Aardappelprodukten diepvries;8710438000849;Sligro
8687.1;1;zk;1;kg;Mccain pommes carrees blokjes;4.70;f;Aardappelprodukten diepvries;8710438002133;Sligro
2514.1;1;zk;2.5;kg;Mccain potato wedges skin on;4.94;f;Aardappelprodukten diepvries;8710438024500;Sligro
2517.1;1;zk;2.5;kg;Mccain spicy wedges;4.89;f;Aardappelprodukten diepvries;8710438030532;Sligro
7259.1;1;zk;2.5;kg;Mccain rosti rounds;5.46;f;Aardappelprodukten diepvries;8710438037777;Sligro
4361.1;1;zk;2.5;kg;Mccain rosti 3-kant;5.08;f;Aardappelprodukten diepvries;8710438037814;Sligro
2627.1;4;pk;100;gr;Haust krokant toast;0.82;f;Toast;8710445018257;Sligro
4131.1;5;pk;200;gr;Haust party extra’s;1.06;f;Toast;8710445018370;Sligro
9276.1;1;zk;5;kg;Haust paneermeel beschuit;10.07;f;Bakprodukten;8710445100006;Sligro
2457.1;6;pk;150;gr;Haust paneermeel;0.35;f;Bakprodukten;8710445110104;Sligro
1244.1;54;st;55;ml;Ola raket;0.40;f;Ijs en pudding;8710447032282;Sligro
162991.1;45;st;50;ml;Ola festini fruit peer;0.32;f;Ijs en pudding;8710447032718;Sligro
9569.1;1;ct;10;kg;Remia tomatenketchup;12.45;f;Snack- en tafelsauzen;8710448056966;Sligro
4418.1;1;em;2.5;lt;Remia whisky-cocktailsaus;9.98;f;Snack- en tafelsauzen;8710448057062;Sligro
1575.1;1;ds;150;st;Remia tomatenketchup 150 sticks;14.73;f;Snack- en tafelsauzen;8710448180944;Sligro
4471.1;1;ds;200;st;Remia curry ketchup sticks 20ml;14.73;f;Snack- en tafelsauzen;8710448180951;Sligro
4462.1;1;em;10;lt;Remia fritessaus oranje;10.40;f;Snack- en tafelsauzen;8710448184638;Sligro
4461.1;1;ds;200;st;Remia mayonaise 200 sticks;13.25;f;Snack- en tafelsauzen;8710448185390;Sligro
6115.1;1;ds;200;st;Remia fritessaus 200 sticks;14.68;f;Snack- en tafelsauzen;8710448185406;Sligro
3582.1;1;ds;496;st;Remia mosterd 496 sticks;13.44;f;Snack- en tafelsauzen;8710448185437;Sligro
4503.1;1;em;10;lt;Remia fritessaus classic;12.83;f;Snack- en tafelsauzen;8710448188094;Sligro
8388.1;1;em;2.5;lt;Remia barbecuesaus;9.64;f;Snack- en tafelsauzen;8710448191469;Sligro
8684.1;1;em;2.5;lt;Remia knoflooksaus;9.88;f;Snack- en tafelsauzen;8710448191490;Sligro
1377.1;1;em;2.5;lt;Remia remouladesaus;9.64;f;Snack- en tafelsauzen;8710448191513;Sligro
4952.1;1;em;2.5;lt;Remia ravigottesaus;9.64;f;Snack- en tafelsauzen;8710448191520;Sligro
1379.1;1;em;2.5;lt;Remia zigeunersaus;9.83;f;Snack- en tafelsauzen;8710448191544;Sligro
6053.1;1;em;10;lt;Remia mayonaise original 80%;19.29;f;Snack- en tafelsauzen;8710448191551;Sligro
2319.1;1;em;2.5;lt;Remia curry ketchup vk;7.60;f;Snack- en tafelsauzen;8710448193036;Sligro
2381.1;1;em;2.5;lt;Remia franse mosterd       (vierk.emmer);7.41;f;Snack- en tafelsauzen;8710448193043;Sligro
9476.1;1;em;10;lt;Remia evolution maximum frituurvet vlb.;22.09;f;Vetten;8710448201502;Sligro
9954.1;1;em;10;lt;Kern frituurvet vloeibaar basis;14.73;f;Vetten;8710448207665;Sligro
1247.1;1;em;10;lt;Remia frituurvet vloeibaar regular;17.15;f;Vetten;8710448209843;Sligro
3521.1;1;tb;750;ml;Remia mosterd;2.19;f;Snack- en tafelsauzen;8710448556350;Sligro
5865.1;1;tb;750;ml;Remia knoflooksaus;2.71;f;Snack- en tafelsauzen;8710448556473;Sligro
5074.1;1;tb;750;ml;Remia curry gewurz;2.99;f;Snack- en tafelsauzen;8710448672357;Sligro
5080.1;1;tb;750;ml;Remia mayonaise;3.14;f;Snack- en tafelsauzen;8710448674320;Sligro
2474.1;1;tb;750;ml;Remia tomatenketchup, statube;2.85;f;Snack- en tafelsauzen;8710448676126;Sligro
5040.1;1;tb;750;ml;Remia curry ketchup;2.76;f;Snack- en tafelsauzen;8710448676140;Sligro
2516.1;1;tb;750;ml;Remia burger&grill smokey bbq;2.85;f;Snack- en tafelsauzen;8710448680079;Sligro
2520.1;1;tb;750;ml;Remia mosterdsaus;2.61;f;Snack- en tafelsauzen;8710448683865;Sligro
5047.1;1;ct;3;lt;De vlaendre andalousesaus;12.07;f;Snack- en tafelsauzen;8710448695561;Sligro
2813.1;1;ct;3;lt;De vlaendere tartaresaus;9.17;f;Snack- en tafelsauzen;8710448695578;Sligro
5053.1;1;ct;3;lt;De vlaendre hannibalsaus;9.17;f;Snack- en tafelsauzen;8710448695615;Sligro
5071.1;1;zk;2.5;kg;Aviko vlaamse frites;2.61;f;Aardappelprodukten diepvries;8710449001460;Sligro
5105.1;4;zk;2.5;kg;Aviko aardappelkroketten oven;3.87;f;Aardappelprodukten diepvries;8710449002085;Sligro
5124.1;1;zk;2.5;kg;Aviko rosti rounds;4.28;f;Aardappelprodukten diepvries;8710449002238;Sligro
7666.1;1;zk;2.5;kg;Aviko spicy jacket wedges;4.28;f;Aardappelprodukten diepvries;8710449002825;Sligro
8139.1;1;ds;12;kg;Aviko steamfresh geprofileerde minikriel;25.79;f;Verse aardappelprodukten;8710449004133;Sligro
2885.1;1;zk;2.5;kg;Aviko pommes frites 11mm;2.66;f;Aardappelprodukten diepvries;8710449026104;Sligro
31056.1;1;zk;2.27;kg;Aviko sweet potato fries 9.5mm;7.74;f;Aardappelprodukten diepvries;8710449918126;Sligro
30762.1;2;zk;5;kg;Aviko oerfriet 14mm 2x5kg;5.35;f;Verse aardappelprodukten;8710449923632;Sligro
560220.1;1;zk;2.5;kg;Aviko aardappelkroketten lang;3.33;f;Aardappelprodukten diepvries;8710449931958;Sligro
463952.1;1;zk;1;kg;Aviko app.breaded onion rings;4.04;f;Aardappelprodukten diepvries;8710449989430;Sligro
665237.1;1;ds;10;kg;Aviko verse friet 10mm;9.50;f;Verse aardappelprodukten;8710449990078;Sligro
6907.1;1;ds;10;kg;Aviko pommy plus 10mm;9.50;f;Verse aardappelprodukten;8710449990726;Sligro
5046.1;1;wi;6;pr;Marigold huishoudhandschoen plus large;11.78;o;Schoonmaakartikelen;8710451684569;Sligro
5079.1;1;wi;6;pr;Marigold huish.handschoen classic medium;7.65;o;Schoonmaakartikelen;8710451685498;Sligro
3585.1;1;wi;6;pr;Marigold huish.handschoen classic large;7.46;o;Schoonmaakartikelen;8710451685528;Sligro
1590.1;16;zk;85;gr;Autodrop total loss            snackpack;0.49;f;Suikerwerk;8710452210422;Sligro
3126.1;16;zk;85;gr;Autodrop drop donders          snackpack;0.49;f;Suikerwerk;8710452210439;Sligro
4459.1;12;bl;300;gr;Markant crispy mais;0.71;f;Groenteconserven, peulvruchten;8710458000102;Sligro
4466.1;12;pk;225;gr;Markant knackebrod sesam;0.67;f;Broodvervangers;8710458000454;Sligro
4470.1;12;pt;720;ml;Markant bruine bonen;0.74;f;Groenteconserven, peulvruchten;8710458001437;Sligro
2431.1;8;pk;1.5;lt;Markant sinaasappelsap;1.48;d;Vruchtensappen;8710458005435;Sligro
9278.1;4;rl;100;gr;Markant beschuit naturel;0.57;f;Broodvervangers;8710458006296;Sligro
5137.1;10;zk;1;kg;Markant rijst pandan;1.30;f;Rijst;8710458010217;Sligro
7626.1;16;pk;175;gr;Markant lange vingers;0.71;d;Koek & banket retail;8710458012600;Sligro
4341.1;7;pk;500;gr;Markant krokante muesli rozijn;1.97;f;Cereals;8710458013614;Sligro
5005.1;24;ds;8;st6;Markant bakpapier;0.69;o;Disposables retail wederverk.;8710458020070;Sligro
5006.1;25;bl;140;gr;Markant tomatenpuree;0.46;f;Tomaten en pastasauzen;8710458021107;Sligro
5171.1;1;zk;8;st;Markant pita broodjes 2x4st;0.81;f;Brood gaspack;8710458027833;Sligro
2003.1;1;zk;6;st;Markant maaltijdpita 6x80g;0.86;f;Brood gaspack;8710458027857;Sligro
599321.1;1;st;;;Markant vaatwastablet all-in-one;4.94;o;Afwas- & vaatmiddelen;8710458029264;Sligro
623793.1;1;st;;;Parodontax whitening duo;6.27;o;Cosmetica;8710464733070;Sligro
492744.1;20;pk;21;gr;Dr.oetker gist -3x7g-;0.61;f;Bakprodukten;8710466017024;Sligro
492778.1;1;ds;540;gr;Dr.oetker mini rolly’s schwarzw.kirsch;13.02;d;Broodproducten diepvries;8710466209726;Sligro
410315.1;1;zk;1;kg;Koopmans professioneel maizena;2.00;f;Bakprodukten;8710466252920;Sligro
633528.1;7;pk;200;gr;Koopmans maizena;0.56;f;Bakprodukten;8710466261526;Sligro
74957.1;25;zk;20;gr;Dr.oetker bladgelatine;0.82;d;Patisserieprodukten;8710466269829;Sligro
131940.1;1;zk;1;kg;Dr.oetker gelatinepoeder helder;15.87;d;Patisserieprodukten;8710466605023;Sligro
74923.1;1;ds;12;pt;Beuk rb appeltaart, 12 punten;9.03;d;Gebak en patisserie diepvries;8710467072398;Sligro
862559.1;1;ds;12;pt;Beuk appelkruimeltaartpunt;8.08;d;Gebak en patisserie diepvries;8710467072435;Sligro
862313.1;1;fl;3;lt;Romi zonnebloemolie;4.75;f;Olien;8710472001703;Sligro
862216.1;1;ds;200;pk;Bebo light halvarine 200cups;9.74;f;Margarine;8710472002120;Sligro
706436.1;1;ds;200;cp;Bebo bio light halvarine 200 cups;12.30;f;Margarine;8710472008375;Sligro
808343.1;1;pk;1;lt;Almhof citroen kwark;1.85;f;Melkprodukten dagvers;8710477300368;Sligro
423847.1;10;pk;1;kg;Koopmans tarwebloem kristal;1.40;f;Bakprodukten;8710479302001;Sligro
115478.1;1;zk;5;kg;Koopmans patentbloem amerikaans;10.02;f;Bakprodukten;8710479380030;Sligro
426120.1;1;zk;5;kg;Koopmans tarwebloem patent;7.36;f;Bakprodukten;8710479380047;Sligro
286151.1;1;zk;5;kg;Koopmans bakmeel zelfrijzend;8.84;f;Bakprodukten;8710479380061;Sligro
51140.1;1;zk;5;kg;Koopmans eierpannenkoekmix compleet;13.78;f;Bakprodukten;8710479380092;Sligro
882177.1;40;st;40;gr;Bolletje beschuit 40 monopacks;0.13;f;Broodvervangers;8710482530156;Sligro
882169.1;1;ds;30;st;Mora kroketburger 17% 30st;14.39;f;Horeca diepvries;8710484535401;Sligro
882143.1;1;ds;214;st;Lonka nougat pinda’s/vruchten per st.;15.30;d;Bonbons;8710486120322;Sligro
69648.1;1;ds;214;st;Lonka soft nougat karamel per st.verp.;15.06;d;Bonbons;8710486120674;Sligro
69601.1;1;ds;120;ds;De ruijter vruchtenhagel 120 doos;19.71;f;Boterhamartikelen;8710496110702;Sligro
69583.1;1;ds;120;ds;De ruijter chocoladehagel puur  120 doos;26.74;f;Boterhamartikelen;8710496111808;Sligro
217916.1;1;ds;120;ds;De ruijter chocoladehagel melk  120 doos;26.74;f;Boterhamartikelen;8710496111815;Sligro
238001.1;1;ds;80;ds;De ruijter choc.vlokken puur 80 doosjes;19.90;f;Boterhamartikelen;8710496114007;Sligro
85843.1;1;ds;80;ds;De ruijter choc.vlokken melk 80 doosjes;19.90;f;Boterhamartikelen;8710496114014;Sligro
679032.1;1;ds;1.5;kg;De ruijter chocoladehagel puur;10.26;f;Boterhamartikelen;8710496131028;Sligro
157506.1;1;ds;1.5;kg;De ruijter chocoladehagel melk;10.26;f;Boterhamartikelen;8710496131035;Sligro
514172.1;7;pk;300;gr;De ruijter chocolade vlokken puur;1.46;f;Boterhamartikelen;8710496976537;Sligro
271253.1;6;pk;400;gr;De ruijter chocoladehagel melk;1.75;f;Boterhamartikelen;8710496977176;Sligro
590018.1;6;pk;400;gr;De ruijter chocoladehagel puur;1.75;f;Boterhamartikelen;8710496977190;Sligro
454788.1;6;pt;350;gr;Roosvicee jam rozebottel;1.31;f;Boterhamartikelen;8710496977251;Sligro
882724.1;1;sl;60;st;Frisia kabelspekken, silo;5.70;f;Kinderstuksartikelen;8710497945402;Sligro
774963.1;1;st;;;Tork t4 conventional 2l;19.10;o;Toilet- & keukenpapier;8710499518000;Sligro
159184.1;1;em;5;kg;Johma salade pasta basis;15.53;f;Salades;8710506000863;Sligro
707576.1;1;em;2.5;kg;Johma pastasalade kippesto;14.77;f;Salades;8710506006490;Sligro
943944.1;1;em;2.5;kg;Johma american coleslaw;11.07;f;Salades;8710506006896;Sligro
40869.1;1;em;2.5;kg;Johma italiaanse rauwkostsalade;13.02;f;Salades;8710506006902;Sligro
85814.1;1;bk;1;kg;Johma ei-bieslook broodjessalade;6.60;f;Salades;8710506007879;Sligro
85872.1;1;bk;1;kg;Johma kip-kerrie broodjessalade;7.74;f;Salades;8710506007916;Sligro
85856.1;1;bk;1;kg;Johma krabsalade;12.64;f;Salades;8710506007978;Sligro
5558.1;1;em;2.5;kg;Johma kartoffelsalade schijf;6.75;f;Salades;8710506010015;Sligro
88537.1;1;em;2.5;kg;Johma kartoffelsalade schijf;14.35;f;Salades;8710506010084;Sligro
161979.1;1;em;5;kg;Johma rundvleessalade fijn;19.00;f;Salades;8710506013733;Sligro
197255.1;1;em;2.5;kg;Johma waldorfsalade superieur;15.15;f;Salades;8710506017502;Sligro
424518.1;1;em;2.5;kg;Johma zalmsalade blok;17.05;f;Salades;8710506018417;Sligro
9842.1;1;em;2.5;kg;Johma zalmsalade fijn;13.49;f;Salades;8710506018769;Sligro
9840.1;1;em;5;kg;Gourmet komkommersalade in yoghurtdress;8.65;f;Salades;8710506027150;Sligro
8272.1;1;bk;1.5;kg;Gourmet fusilli tomaat paprika olijf;12.35;f;Salades;8710506061567;Sligro
9832.1;1;kg;;;Corte buona parmaham blok 1/2;23.38;f;Vleeswaren bulk;8710513315219;Sligro
8376.1;1;st;250;gr;Easy focaccia;1.33;f;Brood gaspack;8710515417119;Sligro
4631.1;1;zk;1;kg;Chio maxi mix;3.90;f;Chips en snacks;8710532432379;Sligro
4632.1;1;st;;;Glassex multireiniger (blauw) navul;3.91;o;Reinigingsmiddelen;8710552306759;Sligro
516695.1;1;st;;;Finish bierglasreiniger;10.93;o;Reinigingsmiddelen;8710552306902;Sligro
288488.1;1;st;;;Woolite wol&zijde;7.13;o;Wasmiddelen;8710552363301;Sligro
774971.1;1;st;;;Glassex multireiniger;4.28;o;Reinigingsmiddelen;8710552581330;Sligro
287335.1;1;ds;20;st;Beckers loempia vietnamees 20st;10.17;f;Horeca diepvries;8710555022403;Sligro
192695.1;1;ds;40;st;Beckers kipfrikandel;10.88;f;Horeca diepvries;8710555358601;Sligro
504321.1;1;ds;60;st;Beckers vegetarische mini loempia, 60 st;13.49;f;Horeca diepvries;8710555382408;Sligro
5678.1;1;ds;24;st;Vegeta bloemkool kaasburger 24st;17.96;f;Horeca diepvries;8710555386000;Sligro
41909.1;1;ds;24;st;Vegeta groenteburger 24st;19.27;f;Horeca diepvries;8710555386109;Sligro
4386.1;1;ds;20;st;Beckers loempia vietnamees veget.20x50g;8.22;f;Horeca diepvries;8710555388707;Sligro
4394.1;1;ds;24;st;Beckers hamburgers populair 24st;9.07;f;Horeca diepvries;8710555404704;Sligro
2736.1;1;ds;30;st;Beckers trad worstenbroodjes 15x2st;10.83;f;Horeca diepvries;8710555450008;Sligro
820293.1;1;ds;24;st;Beckers saucijzenbroodje trad. 12x2st;11.73;f;Horeca diepvries;8710555455003;Sligro
552646.1;12;zk;200;gr;Fortuin engelse pepermunt;0.47;f;Suikerwerk;8710559302013;Sligro
